id,type
melanoma_4324,benign
melanoma_4073,benign
melanoma_2076,benign
melanoma_9497,malignant
melanoma_6676,malignant
melanoma_5535,malignant
melanoma_4486,benign
melanoma_9153,malignant
melanoma_5576,malignant
melanoma_8967,malignant
melanoma_7433,malignant
melanoma_6870,malignant
melanoma_4314,benign
melanoma_7549,malignant
melanoma_2971,benign
melanoma_139,benign
melanoma_2263,benign
melanoma_7222,malignant
melanoma_67,benign
melanoma_3300,benign
melanoma_931,benign
melanoma_1221,benign
melanoma_1234,benign
melanoma_5546,malignant
melanoma_1325,benign
melanoma_890,benign
melanoma_8497,malignant
melanoma_324,benign
melanoma_4240,benign
melanoma_2815,benign
melanoma_3981,benign
melanoma_4975,benign
melanoma_269,benign
melanoma_7710,malignant
melanoma_1558,benign
melanoma_5836,malignant
melanoma_7829,malignant
melanoma_3912,benign
melanoma_5016,malignant
melanoma_109,benign
melanoma_6785,malignant
melanoma_127,benign
melanoma_3165,benign
melanoma_5831,malignant
melanoma_8422,malignant
melanoma_7959,malignant
melanoma_4726,benign
melanoma_2380,benign
melanoma_3622,benign
melanoma_1463,benign
melanoma_7013,malignant
melanoma_7882,malignant
melanoma_1731,benign
melanoma_4106,benign
melanoma_5311,malignant
melanoma_4514,benign
melanoma_1974,benign
melanoma_5920,malignant
melanoma_7445,malignant
melanoma_3913,benign
melanoma_412,benign
melanoma_6041,malignant
melanoma_7639,malignant
melanoma_8737,malignant
melanoma_8517,malignant
melanoma_6413,malignant
melanoma_7291,malignant
melanoma_6902,malignant
melanoma_3935,benign
melanoma_9279,malignant
melanoma_6901,malignant
melanoma_4341,benign
melanoma_8512,malignant
melanoma_1688,benign
melanoma_1445,benign
melanoma_2794,benign
melanoma_1932,benign
melanoma_5789,malignant
melanoma_3169,benign
melanoma_6175,malignant
melanoma_9514,malignant
melanoma_5945,malignant
melanoma_1745,benign
melanoma_4872,benign
melanoma_1394,benign
melanoma_5020,malignant
melanoma_2684,benign
melanoma_3325,benign
melanoma_4002,benign
melanoma_8059,malignant
melanoma_6665,malignant
melanoma_8143,malignant
melanoma_3497,benign
melanoma_5448,malignant
melanoma_2594,benign
melanoma_9302,malignant
melanoma_5752,malignant
melanoma_9575,malignant
melanoma_3640,benign
melanoma_1098,benign
melanoma_367,benign
melanoma_1403,benign
melanoma_8149,malignant
melanoma_5980,malignant
melanoma_8872,malignant
melanoma_4755,benign
melanoma_8425,malignant
melanoma_6551,malignant
melanoma_4176,benign
melanoma_7704,malignant
melanoma_295,benign
melanoma_8049,malignant
melanoma_2307,benign
melanoma_6593,malignant
melanoma_7188,malignant
melanoma_9542,malignant
melanoma_6930,malignant
melanoma_9347,malignant
melanoma_9404,malignant
melanoma_2981,benign
melanoma_1568,benign
melanoma_3465,benign
melanoma_2832,benign
melanoma_8570,malignant
melanoma_1316,benign
melanoma_4512,benign
melanoma_7055,malignant
melanoma_419,benign
melanoma_3704,benign
melanoma_8546,malignant
melanoma_7981,malignant
melanoma_7401,malignant
melanoma_4768,benign
melanoma_4108,benign
melanoma_352,benign
melanoma_8185,malignant
melanoma_3367,benign
melanoma_30,benign
melanoma_7857,malignant
melanoma_9000,malignant
melanoma_4654,benign
melanoma_4980,benign
melanoma_5713,malignant
melanoma_1855,benign
melanoma_1370,benign
melanoma_3976,benign
melanoma_5979,malignant
melanoma_9222,malignant
melanoma_3045,benign
melanoma_417,benign
melanoma_9389,malignant
melanoma_7833,malignant
melanoma_6345,malignant
melanoma_1657,benign
melanoma_593,benign
melanoma_1705,benign
melanoma_8206,malignant
melanoma_2060,benign
melanoma_8415,malignant
melanoma_2498,benign
melanoma_8940,malignant
melanoma_3836,benign
melanoma_8723,malignant
melanoma_2907,benign
melanoma_1647,benign
melanoma_3634,benign
melanoma_4354,benign
melanoma_1927,benign
melanoma_7417,malignant
melanoma_3306,benign
melanoma_3125,benign
melanoma_2906,benign
melanoma_9104,malignant
melanoma_7968,malignant
melanoma_9078,malignant
melanoma_2962,benign
melanoma_539,benign
melanoma_6423,malignant
melanoma_8107,malignant
melanoma_8951,malignant
melanoma_8412,malignant
melanoma_5951,malignant
melanoma_7822,malignant
melanoma_8082,malignant
melanoma_2987,benign
melanoma_3016,benign
melanoma_3194,benign
melanoma_8652,malignant
melanoma_7462,malignant
melanoma_7526,malignant
melanoma_2172,benign
melanoma_487,benign
melanoma_7897,malignant
melanoma_1622,benign
melanoma_8012,malignant
melanoma_5269,malignant
melanoma_318,benign
melanoma_7122,malignant
melanoma_1097,benign
melanoma_2027,benign
melanoma_1732,benign
melanoma_3892,benign
melanoma_3033,benign
melanoma_6059,malignant
melanoma_9137,malignant
melanoma_9539,malignant
melanoma_9366,malignant
melanoma_7095,malignant
melanoma_3256,benign
melanoma_6230,malignant
melanoma_85,benign
melanoma_8825,malignant
melanoma_4381,benign
melanoma_6994,malignant
melanoma_8802,malignant
melanoma_2913,benign
melanoma_7309,malignant
melanoma_1486,benign
melanoma_7920,malignant
melanoma_6474,malignant
melanoma_1332,benign
melanoma_6425,malignant
melanoma_1210,benign
melanoma_7964,malignant
melanoma_579,benign
melanoma_7516,malignant
melanoma_6935,malignant
melanoma_9163,malignant
melanoma_6954,malignant
melanoma_7340,malignant
melanoma_9603,malignant
melanoma_2004,benign
melanoma_3820,benign
melanoma_5933,malignant
melanoma_3959,benign
melanoma_702,benign
melanoma_5469,malignant
melanoma_9244,malignant
melanoma_6260,malignant
melanoma_9247,malignant
melanoma_2701,benign
melanoma_7956,malignant
melanoma_9071,malignant
melanoma_7360,malignant
melanoma_107,benign
melanoma_8701,malignant
melanoma_5468,malignant
melanoma_9216,malignant
melanoma_4832,benign
melanoma_4164,benign
melanoma_2187,benign
melanoma_1237,benign
melanoma_4146,benign
melanoma_8620,malignant
melanoma_4277,benign
melanoma_8893,malignant
melanoma_4544,benign
melanoma_5148,malignant
melanoma_775,benign
melanoma_7163,malignant
melanoma_307,benign
melanoma_4081,benign
melanoma_4787,benign
melanoma_619,benign
melanoma_335,benign
melanoma_6149,malignant
melanoma_3736,benign
melanoma_6251,malignant
melanoma_9287,malignant
melanoma_3458,benign
melanoma_1916,benign
melanoma_4456,benign
melanoma_5873,malignant
melanoma_9134,malignant
melanoma_786,benign
melanoma_714,benign
melanoma_4422,benign
melanoma_984,benign
melanoma_6124,malignant
melanoma_6231,malignant
melanoma_6180,malignant
melanoma_1082,benign
melanoma_8495,malignant
melanoma_7331,malignant
melanoma_7938,malignant
melanoma_4663,benign
melanoma_2728,benign
melanoma_870,benign
melanoma_6777,malignant
melanoma_2795,benign
melanoma_5068,malignant
melanoma_812,benign
melanoma_8065,malignant
melanoma_6698,malignant
melanoma_3015,benign
melanoma_3587,benign
melanoma_6722,malignant
melanoma_6552,malignant
melanoma_7305,malignant
melanoma_4467,benign
melanoma_1125,benign
melanoma_9311,malignant
melanoma_884,benign
melanoma_6783,malignant
melanoma_3786,benign
melanoma_9482,malignant
melanoma_9429,malignant
melanoma_6915,malignant
melanoma_2649,benign
melanoma_8544,malignant
melanoma_5779,malignant
melanoma_3180,benign
melanoma_8091,malignant
melanoma_8847,malignant
melanoma_393,benign
melanoma_2472,benign
melanoma_3221,benign
melanoma_749,benign
melanoma_8081,malignant
melanoma_6034,malignant
melanoma_9126,malignant
melanoma_8884,malignant
melanoma_9428,malignant
melanoma_5379,malignant
melanoma_538,benign
melanoma_399,benign
melanoma_6022,malignant
melanoma_6467,malignant
melanoma_5291,malignant
melanoma_8902,malignant
melanoma_949,benign
melanoma_9303,malignant
melanoma_3953,benign
melanoma_2785,benign
melanoma_4471,benign
melanoma_6325,malignant
melanoma_3582,benign
melanoma_8961,malignant
melanoma_3991,benign
melanoma_7075,malignant
melanoma_8562,malignant
melanoma_8350,malignant
melanoma_7058,malignant
melanoma_2162,benign
melanoma_3410,benign
melanoma_3274,benign
melanoma_3644,benign
melanoma_4651,benign
melanoma_5745,malignant
melanoma_1258,benign
melanoma_3456,benign
melanoma_3930,benign
melanoma_5659,malignant
melanoma_635,benign
melanoma_276,benign
melanoma_3368,benign
melanoma_1405,benign
melanoma_321,benign
melanoma_1873,benign
melanoma_6074,malignant
melanoma_4530,benign
melanoma_918,benign
melanoma_2935,benign
melanoma_7469,malignant
melanoma_454,benign
melanoma_8058,malignant
melanoma_8451,malignant
melanoma_4860,benign
melanoma_6832,malignant
melanoma_3698,benign
melanoma_4607,benign
melanoma_5136,malignant
melanoma_7294,malignant
melanoma_9307,malignant
melanoma_4962,benign
melanoma_6254,malignant
melanoma_7177,malignant
melanoma_8436,malignant
melanoma_3103,benign
melanoma_3087,benign
melanoma_5341,malignant
melanoma_1591,benign
melanoma_1940,benign
melanoma_2362,benign
melanoma_1402,benign
melanoma_8178,malignant
melanoma_4040,benign
melanoma_518,benign
melanoma_2369,benign
melanoma_1677,benign
melanoma_7250,malignant
melanoma_2478,benign
melanoma_1239,benign
melanoma_3564,benign
melanoma_6332,malignant
melanoma_6000,malignant
melanoma_4128,benign
melanoma_1287,benign
melanoma_5276,malignant
melanoma_3809,benign
melanoma_358,benign
melanoma_6534,malignant
melanoma_8942,malignant
melanoma_891,benign
melanoma_1501,benign
melanoma_5351,malignant
melanoma_3241,benign
melanoma_881,benign
melanoma_4322,benign
melanoma_5547,malignant
melanoma_5485,malignant
melanoma_9081,malignant
melanoma_976,benign
melanoma_7100,malignant
melanoma_4311,benign
melanoma_3717,benign
melanoma_8554,malignant
melanoma_1137,benign
melanoma_6957,malignant
melanoma_3266,benign
melanoma_7972,malignant
melanoma_6905,malignant
melanoma_434,benign
melanoma_2767,benign
melanoma_2597,benign
melanoma_9568,malignant
melanoma_7342,malignant
melanoma_7190,malignant
melanoma_7128,malignant
melanoma_8247,malignant
melanoma_3369,benign
melanoma_133,benign
melanoma_5394,malignant
melanoma_3096,benign
melanoma_1528,benign
melanoma_545,benign
melanoma_6508,malignant
melanoma_3763,benign
melanoma_3363,benign
melanoma_6341,malignant
melanoma_952,benign
melanoma_8846,malignant
melanoma_6996,malignant
melanoma_1064,benign
melanoma_7738,malignant
melanoma_2558,benign
melanoma_6028,malignant
melanoma_4265,benign
melanoma_3356,benign
melanoma_1624,benign
melanoma_7354,malignant
melanoma_4906,benign
melanoma_2631,benign
melanoma_6165,malignant
melanoma_3381,benign
melanoma_6154,malignant
melanoma_6685,malignant
melanoma_5655,malignant
melanoma_6362,malignant
melanoma_3592,benign
melanoma_4865,benign
melanoma_1714,benign
melanoma_4650,benign
melanoma_732,benign
melanoma_5904,malignant
melanoma_7836,malignant
melanoma_18,benign
melanoma_8003,malignant
melanoma_4900,benign
melanoma_2997,benign
melanoma_4384,benign
melanoma_9230,malignant
melanoma_2117,benign
melanoma_803,benign
melanoma_7495,malignant
melanoma_8621,malignant
melanoma_1347,benign
melanoma_6008,malignant
melanoma_7210,malignant
melanoma_7877,malignant
melanoma_6879,malignant
melanoma_9229,malignant
melanoma_4331,benign
melanoma_4789,benign
melanoma_1188,benign
melanoma_2811,benign
melanoma_8288,malignant
melanoma_8649,malignant
melanoma_1156,benign
melanoma_5928,malignant
melanoma_530,benign
melanoma_4345,benign
melanoma_9445,malignant
melanoma_5688,malignant
melanoma_6243,malignant
melanoma_836,benign
melanoma_6347,malignant
melanoma_9604,malignant
melanoma_1994,benign
melanoma_2557,benign
melanoma_4489,benign
melanoma_2970,benign
melanoma_1055,benign
melanoma_2617,benign
melanoma_4203,benign
melanoma_4017,benign
melanoma_5144,malignant
melanoma_2122,benign
melanoma_3962,benign
melanoma_7265,malignant
melanoma_7867,malignant
melanoma_821,benign
melanoma_1784,benign
melanoma_5827,malignant
melanoma_7071,malignant
melanoma_673,benign
melanoma_1700,benign
melanoma_5318,malignant
melanoma_5496,malignant
melanoma_4790,benign
melanoma_5802,malignant
melanoma_1157,benign
melanoma_8349,malignant
melanoma_3106,benign
melanoma_7221,malignant
melanoma_3970,benign
melanoma_2269,benign
melanoma_1675,benign
melanoma_6766,malignant
melanoma_9438,malignant
melanoma_5693,malignant
melanoma_2019,benign
melanoma_1434,benign
melanoma_2536,benign
melanoma_5252,malignant
melanoma_8704,malignant
melanoma_2510,benign
melanoma_15,benign
melanoma_131,benign
melanoma_5822,malignant
melanoma_5183,malignant
melanoma_7749,malignant
melanoma_6083,malignant
melanoma_3287,benign
melanoma_4290,benign
melanoma_8282,malignant
melanoma_387,benign
melanoma_5133,malignant
melanoma_378,benign
melanoma_2672,benign
melanoma_5612,malignant
melanoma_8198,malignant
melanoma_8486,malignant
melanoma_6780,malignant
melanoma_7733,malignant
melanoma_3870,benign
melanoma_3633,benign
melanoma_9512,malignant
melanoma_8345,malignant
melanoma_3178,benign
melanoma_2239,benign
melanoma_9461,malignant
melanoma_5026,malignant
melanoma_831,benign
melanoma_2167,benign
melanoma_8678,malignant
melanoma_6561,malignant
melanoma_3245,benign
melanoma_68,benign
melanoma_6027,malignant
melanoma_607,benign
melanoma_6100,malignant
melanoma_1185,benign
melanoma_2110,benign
melanoma_8734,malignant
melanoma_3729,benign
melanoma_7301,malignant
melanoma_8213,malignant
melanoma_6516,malignant
melanoma_9556,malignant
melanoma_4062,benign
melanoma_7446,malignant
melanoma_3507,benign
melanoma_4010,benign
melanoma_4470,benign
melanoma_7650,malignant
melanoma_8716,malignant
melanoma_6363,malignant
melanoma_8878,malignant
melanoma_8329,malignant
melanoma_9032,malignant
melanoma_9393,malignant
melanoma_6323,malignant
melanoma_2473,benign
melanoma_574,benign
melanoma_1018,benign
melanoma_5967,malignant
melanoma_1456,benign
melanoma_6737,malignant
melanoma_1588,benign
melanoma_1938,benign
melanoma_5790,malignant
melanoma_4480,benign
melanoma_4742,benign
melanoma_3268,benign
melanoma_3408,benign
melanoma_2257,benign
melanoma_4643,benign
melanoma_3502,benign
melanoma_2660,benign
melanoma_6751,malignant
melanoma_2571,benign
melanoma_8172,malignant
melanoma_6441,malignant
melanoma_5029,malignant
melanoma_3079,benign
melanoma_4771,benign
melanoma_1128,benign
melanoma_1424,benign
melanoma_2331,benign
melanoma_856,benign
melanoma_709,benign
melanoma_9060,malignant
melanoma_8941,malignant
melanoma_7939,malignant
melanoma_6692,malignant
melanoma_1620,benign
melanoma_6569,malignant
melanoma_5091,malignant
melanoma_7917,malignant
melanoma_6122,malignant
melanoma_5410,malignant
melanoma_587,benign
melanoma_1513,benign
melanoma_8026,malignant
melanoma_5875,malignant
melanoma_1416,benign
melanoma_6579,malignant
melanoma_9388,malignant
melanoma_4370,benign
melanoma_482,benign
melanoma_520,benign
melanoma_5490,malignant
melanoma_4780,benign
melanoma_1020,benign
melanoma_4497,benign
melanoma_7272,malignant
melanoma_9353,malignant
melanoma_813,benign
melanoma_5457,malignant
melanoma_7335,malignant
melanoma_1415,benign
melanoma_7015,malignant
melanoma_8073,malignant
melanoma_8428,malignant
melanoma_4121,benign
melanoma_5519,malignant
melanoma_5214,malignant
melanoma_1090,benign
melanoma_5932,malignant
melanoma_5598,malignant
melanoma_5885,malignant
melanoma_2939,benign
melanoma_1256,benign
melanoma_7899,malignant
melanoma_6568,malignant
melanoma_7112,malignant
melanoma_2903,benign
melanoma_1177,benign
melanoma_261,benign
melanoma_7404,malignant
melanoma_1490,benign
melanoma_7530,malignant
melanoma_7810,malignant
melanoma_7831,malignant
melanoma_5969,malignant
melanoma_3549,benign
melanoma_281,benign
melanoma_6452,malignant
melanoma_6531,malignant
melanoma_2100,benign
melanoma_6921,malignant
melanoma_591,benign
melanoma_5915,malignant
melanoma_3349,benign
melanoma_5820,malignant
melanoma_3692,benign
melanoma_5324,malignant
melanoma_6202,malignant
melanoma_8332,malignant
melanoma_1013,benign
melanoma_2156,benign
melanoma_5316,malignant
melanoma_2879,benign
melanoma_7563,malignant
melanoma_1662,benign
melanoma_8507,malignant
melanoma_8381,malignant
melanoma_250,benign
melanoma_688,benign
melanoma_5530,malignant
melanoma_9203,malignant
melanoma_2439,benign
melanoma_1388,benign
melanoma_2432,benign
melanoma_6949,malignant
melanoma_8742,malignant
melanoma_6198,malignant
melanoma_2819,benign
melanoma_8883,malignant
melanoma_2388,benign
melanoma_883,benign
melanoma_440,benign
melanoma_8543,malignant
melanoma_6118,malignant
melanoma_5705,malignant
melanoma_1113,benign
melanoma_100,benign
melanoma_4797,benign
melanoma_3550,benign
melanoma_5412,malignant
melanoma_6141,malignant
melanoma_1479,benign
melanoma_2031,benign
melanoma_1120,benign
melanoma_9492,malignant
melanoma_3282,benign
melanoma_2084,benign
melanoma_1267,benign
melanoma_4524,benign
melanoma_6434,malignant
melanoma_6854,malignant
melanoma_8007,malignant
melanoma_2841,benign
melanoma_7808,malignant
melanoma_8015,malignant
melanoma_3442,benign
melanoma_2394,benign
melanoma_254,benign
melanoma_5763,malignant
melanoma_9370,malignant
melanoma_1087,benign
melanoma_2950,benign
melanoma_5934,malignant
melanoma_5013,malignant
melanoma_6581,malignant
melanoma_2566,benign
melanoma_1126,benign
melanoma_8433,malignant
melanoma_7032,malignant
melanoma_7135,malignant
melanoma_2488,benign
melanoma_1431,benign
melanoma_1819,benign
melanoma_2755,benign
melanoma_9384,malignant
melanoma_8246,malignant
melanoma_771,benign
melanoma_489,benign
melanoma_524,benign
melanoma_1138,benign
melanoma_7621,malignant
melanoma_5044,malignant
melanoma_299,benign
melanoma_5594,malignant
melanoma_2204,benign
melanoma_2419,benign
melanoma_9223,malignant
melanoma_7087,malignant
melanoma_5120,malignant
melanoma_6885,malignant
melanoma_4700,benign
melanoma_416,benign
melanoma_4223,benign
melanoma_7307,malignant
melanoma_701,benign
melanoma_5060,malignant
melanoma_4478,benign
melanoma_8462,malignant
melanoma_6817,malignant
melanoma_3801,benign
melanoma_4393,benign
melanoma_7323,malignant
melanoma_7770,malignant
melanoma_3322,benign
melanoma_2129,benign
melanoma_8348,malignant
melanoma_4495,benign
